股票代码,企业名称,年份,人工智能词频数,大数据词频数,云计算词频数,区块链词频数,数字技术运用词频数
002405,四维图新,2022,0,0,0,0,0
002406,远东传动,2022,0,1,0,0,0
002407,多氟多,2022,0,0,0,0,0
002408,齐翔腾达,2022,0,0,0,0,0
002409,雅克科技,2022,0,0,1,0,1
002410,广联达,2022,9,23,7,0,13
002411,＊ST必康,2022,0,0,0,0,0
002412,汉森制药,2022,0,0,0,0,0
002413,雷科防务,2022,0,0,0,0,0
002414,高德红外,2022,8,6,10,0,5
002415,海康威视,2022,0,0,0,0,0
002416,爱施德,2022,0,0,0,0,0
002417,＊ST深南,2022,9,13,3,0,15
002418,康盛股份,2022,0,1,0,0,1
002419,天虹股份,2022,0,0,0,0,0
002420,毅昌科技,2022,0,1,0,0,1
002421,达实智能,2022,0,0,0,0,0
002422,科伦药业,2022,0,0,0,0,0
002423,中粮资本,2022,2,3,0,1,7
002424,贵州百灵,2022,0,1,0,0,0
002425,凯撒文化,2022,4,12,1,0,2
002426,胜利精密,2022,0,0,0,0,3
002427,＊ST尤夫,2022,0,0,0,0,0
002428,云南锗业,2022,2,1,0,0,0
002429,兆驰股份,2022,0,0,0,0,0
002430,杭氧股份,2022,0,0,0,0,0
002431,棕榈股份,2022,0,0,0,0,0
002432,九安医疗,2022,1,1,9,0,17
002433,＊ST太安,2022,0,0,2,0,8
002434,万里扬,2022,7,5,3,0,0
002435,长江健康,2022,0,0,0,0,0
002436,兴森科技,2022,0,0,0,0,0
002437,誉衡药业,2022,0,0,0,0,0
002438,江苏神通,2022,0,0,0,0,0
002439,启明星辰,2022,0,0,0,0,0
002440,闰土股份,2022,0,0,0,0,0
002441,众业达,2022,1,1,3,0,21
002442,龙星化工,2022,0,1,1,0,0
002443,金洲管道,2022,0,0,0,0,2
002444,巨星科技,2022,1,0,0,0,5
002445,中南文化,2022,0,0,0,0,0
002446,盛路通信,2022,6,1,14,0,8
002448,中原内配,2022,0,0,0,0,0
002449,国星光电,2022,2,2,2,0,13
002451,摩恩电气,2022,0,0,0,0,6
002452,长高电新,2022,0,1,2,0,0
002453,华软科技,2022,0,0,0,0,0
002454,松芝股份,2022,0,0,0,0,3
002455,百川股份,2022,0,0,0,0,1
002456,欧菲光,2022,0,0,0,0,0
002457,青龙管业,2022,0,1,1,0,0
002458,益生股份,2022,0,0,1,0,0
002459,晶澳科技,2022,0,0,0,0,0
002460,赣锋锂业,2022,0,0,0,0,0
002461,珠江啤酒,2022,0,0,1,0,5
002462,嘉事堂,2022,0,0,1,0,2
002463,沪电股份,2022,8,2,2,0,0
002465,海格通信,2022,7,5,6,1,1
002466,天齐锂业,2022,0,0,0,0,0
002467,二六三,2022,10,14,18,3,6
002468,申通快递,2022,1,2,9,1,10
002469,三维化学,2022,0,0,0,0,0
002470,ST金正,2022,0,0,0,0,0
002471,中超控股,2022,0,0,0,0,0
002472,双环传动,2022,1,2,3,0,1
002474,榕基软件,2022,16,57,44,8,4
002475,立讯精密,2022,0,0,0,0,0
002476,宝莫股份,2022,0,0,0,0,0
002478,常宝股份,2022,0,0,0,0,0
002479,富春环保,2022,0,1,0,0,0
002480,新筑股份,2022,0,1,0,0,0
002481,双塔食品,2022,0,0,0,0,0
002482,ST广田,2022,0,0,0,0,0
002483,润邦股份,2022,0,0,0,0,0
002484,江海股份,2022,0,0,0,0,0
002485,＊ST雪发,2022,0,0,0,1,1
002486,嘉麟杰,2022,0,0,0,0,0
002487,大金重工,2022,0,0,0,0,0
002488,金固股份,2022,0,0,1,2,3
002489,浙江永强,2022,0,0,0,0,4
002490,山东墨龙,2022,1,0,0,0,0
002491,通鼎互联,2022,1,3,6,0,3
002492,恒基达鑫,2022,6,5,2,0,0
002493,荣盛石化,2022,0,0,0,0,0
002494,华斯股份,2022,0,0,0,0,0
002495,佳隆股份,2022,0,0,0,0,0
002496,辉丰股份,2022,0,1,0,0,6
002497,雅化集团,2022,0,0,0,0,0
002498,汉缆股份,2022,1,1,2,0,4
002500,山西证券,2022,0,0,0,0,0
002501,利源精制,2022,0,0,0,0,2
002502,ST鼎龙,2022,0,0,0,0,1
002503,搜于特,2022,0,0,0,0,0
002504,＊ST弘高,2022,0,0,0,0,0
002505,鹏都农牧,2022,0,1,0,0,8
002506,协鑫集成,2022,0,0,0,0,0
002507,涪陵榨菜,2022,0,0,0,0,11
002508,老板电器,2022,2,1,0,0,2
002510,天汽模,2022,0,0,0,0,0
002511,中顺洁柔,2022,0,0,0,0,7
002512,达华智能,2022,1,8,10,16,3
002513,蓝丰生化,2022,0,0,0,0,0
002514,宝馨科技,2022,0,0,0,0,0
002515,金字火腿,2022,0,0,0,0,5
002516,旷达科技,2022,2,0,0,0,0
002517,恺英网络,2022,0,0,0,0,0
002518,科士达,2022,1,3,6,0,7
002519,银河电子,2022,1,2,0,0,3
002520,日发精机,2022,0,0,0,0,0
002521,齐峰新材,2022,0,0,0,0,0
002522,浙江众成,2022,0,2,0,0,0
002523,天桥起重,2022,1,1,2,0,3
002524,光正眼科,2022,0,0,0,0,0
002526,山东矿机,2022,2,3,4,0,1
002527,新时达,2022,0,0,0,0,0
002528,英飞拓,2022,0,0,0,0,0
002529,海源复材,2022,0,0,0,0,1
002530,金财互联,2022,9,11,7,16,1
002531,天顺风能,2022,1,0,1,0,0
002532,天山铝业,2022,0,0,0,0,0
002533,金杯电工,2022,0,0,0,0,0
002534,西子洁能,2022,0,0,0,0,2
002535,ST林重,2022,0,0,0,0,0
002536,飞龙股份,2022,0,0,0,0,0
002537,海联金汇,2022,2,0,1,24,65
002538,司尔特,2022,1,3,2,0,3
002539,云图控股,2022,0,0,0,0,0
002540,亚太科技,2022,0,0,0,0,0
002541,鸿路钢构,2022,0,0,0,0,0
002542,中化岩土,2022,0,0,0,0,0
002543,万和电气,2022,2,0,1,0,11
002544,普天科技,2022,2,6,7,1,1
002545,东方铁塔,2022,1,0,0,0,0
002546,新联电子,2022,0,5,9,0,4
002547,春兴精工,2022,0,0,0,0,0
002548,金新农,2022,0,0,0,0,0
002549,凯美特气,2022,0,0,0,0,0
002550,千红制药,2022,0,0,0,0,0
002551,尚荣医疗,2022,0,0,0,0,0
002552,宝鼎科技,2022,0,0,0,0,0
002553,南方精工,2022,0,0,3,0,6
002554,惠博普,2022,0,0,0,0,0
002555,三七互娱,2022,0,0,0,0,0
002556,辉隆股份,2022,0,0,0,0,0
002557,洽洽食品,2022,0,0,0,0,0
002558,巨人网络,2022,5,1,0,0,0
002559,亚威股份,2022,1,3,0,0,0
002560,通达股份,2022,0,2,0,0,3
002561,徐家汇,2022,0,1,0,0,14
002562,兄弟科技,2022,0,0,0,0,0
002563,森马服饰,2022,1,2,0,0,20
002564,天沃科技,2022,0,0,0,0,0
002565,顺灏股份,2022,0,0,0,0,0
002566,益盛药业,2022,0,0,0,0,0
002567,唐人神,2022,0,0,0,0,0
002568,百润股份,2022,0,0,0,0,0
002569,ST步森,2022,0,1,0,0,7
002570,贝因美,2022,0,0,0,0,13
002571,德力股份,2022,0,0,0,0,0
002572,索菲亚,2022,0,0,0,0,0
002573,清新环境,2022,0,0,0,0,0
002574,明牌珠宝,2022,0,0,0,0,10
002575,群兴玩具,2022,0,14,2,0,2
002576,通达动力,2022,0,0,0,0,0
002577,雷柏科技,2022,2,2,0,0,6
002578,闽发铝业,2022,0,0,0,0,0
002579,中京电子,2022,7,3,12,0,3
002580,圣阳股份,2022,0,1,1,0,2
002581,未名医药,2022,0,0,0,0,0
002582,好想你,2022,0,0,0,0,41
002583,海能达,2022,0,0,0,0,0
002584,西陇科学,2022,1,1,1,0,2
002585,双星新材,2022,1,2,0,0,2
002586,ST围海,2022,0,0,0,0,0
002587,奥拓电子,2022,12,17,7,4,4
002588,史丹利,2022,0,0,0,0,0
002589,瑞康医药,2022,0,0,0,0,0
002590,万安科技,2022,1,0,0,0,0
002591,恒大高新,2022,0,0,1,0,2
002592,ST八菱,2022,0,0,0,0,0
002593,日上集团,2022,0,1,6,0,0
002594,比亚迪,2022,0,0,0,0,0
002595,豪迈科技,2022,0,0,0,0,0
002596,海南瑞泽,2022,0,0,0,0,0
002597,金禾实业,2022,0,0,0,0,0
002598,山东章鼓,2022,8,3,7,0,0
002599,盛通股份,2022,18,2,2,0,3
002600,领益智造,2022,0,0,0,0,0
002601,龙佰集团,2022,0,0,0,0,0
002602,世纪华通,2022,0,0,0,0,0
002603,以岭药业,2022,0,0,0,0,0
002605,姚记科技,2022,0,4,1,1,7
002606,大连电瓷,2022,0,0,0,0,1
002607,中公教育,2022,1,0,0,0,2
002608,江苏国信,2022,0,0,0,0,0
002609,捷顺科技,2022,0,0,0,0,0
002610,爱康科技,2022,0,0,0,0,0
002611,东方精工,2022,0,0,0,0,0
002612,朗姿股份,2022,0,0,0,0,0
002613,北玻股份,2022,0,0,0,0,0
002614,奥佳华,2022,1,1,0,0,5
002615,哈尔斯,2022,0,0,0,0,0
002616,长青集团,2022,2,0,0,0,12
002617,露笑科技,2022,0,0,0,0,0
002620,瑞和股份,2022,0,2,0,0,1
002621,美吉姆,2022,0,0,0,0,0
002622,皓宸医疗,2022,0,5,0,0,1
002623,亚玛顿,2022,1,0,0,0,3
002624,完美世界,2022,1,0,0,1,0
002625,光启技术,2022,0,0,2,0,1
002626,金达威,2022,0,0,0,0,15
002627,三峡旅游,2022,0,0,0,0,0
002628,成都路桥,2022,0,0,0,0,0
002629,仁智股份,2022,0,0,0,0,0
002630,华西能源,2022,0,0,0,0,0
002631,德尔未来,2022,0,1,0,0,21
002632,道明光学,2022,0,0,0,0,0
002633,申科股份,2022,0,0,2,0,0
002634,棒杰股份,2022,0,0,0,0,2
002635,安洁科技,2022,0,0,0,0,0
002636,金安国纪,2022,1,0,1,0,0
002637,赞宇科技,2022,0,0,0,0,0
002638,勤上股份,2022,0,0,2,0,5
002639,雪人股份,2022,1,1,8,0,0
002640,跨境通,2022,1,4,1,0,117
002641,公元股份,2022,0,0,1,0,1
002642,荣联科技,2022,14,55,32,1,3
002643,万润股份,2022,0,0,0,0,0
002644,佛慈制药,2022,0,2,0,0,2
002645,华宏科技,2022,0,1,4,0,2
002646,天佑德酒,2022,0,1,0,0,10
002647,仁东控股,2022,2,12,1,4,66
002648,卫星化学,2022,0,0,0,0,1
002649,博彦科技,2022,10,13,13,4,25
002650,加加食品,2022,0,0,0,0,0
002651,利君股份,2022,1,0,0,0,0
002652,扬子新材,2022,0,1,0,0,0
002653,海思科,2022,0,0,0,0,0
002654,万润科技,2022,0,0,0,0,0
002655,共达电声,2022,1,2,3,0,21
002656,ST摩登,2022,0,0,0,0,9
002657,中科金财,2022,11,1,1,19,15
002658,雪迪龙,2022,0,0,0,0,0
002659,凯文教育,2022,3,2,1,0,0
002660,茂硕电源,2022,0,0,0,0,0
002661,克明食品,2022,0,0,0,0,5
002662,京威股份,2022,0,0,0,0,1
002663,普邦股份,2022,0,0,1,0,0
002664,信质集团,2022,1,1,0,0,0
002665,首航高科,2022,0,0,0,0,0
002666,德联集团,2022,0,0,0,0,11
002667,威领股份,2022,0,3,2,0,0
002668,奥马电器,2022,0,3,0,0,3
002669,康达新材,2022,0,0,0,0,0
002670,国盛金控,2022,0,0,0,0,0
002671,龙泉股份,2022,0,0,0,0,0
002672,东江环保,2022,0,0,0,0,0
002673,西部证券,2022,0,0,0,0,0
002674,兴业科技,2022,1,0,0,0,0
002675,东诚药业,2022,0,0,0,0,0
002676,顺威股份,2022,0,0,0,0,3
002677,浙江美大,2022,0,0,1,0,1
002678,珠江钢琴,2022,0,0,0,0,2
002679,福建金森,2022,0,0,0,0,0
002681,奋达科技,2022,0,0,0,0,0
002682,龙洲股份,2022,0,0,0,0,1
002683,广东宏大,2022,0,0,0,0,0
002685,华东重机,2022,1,0,0,0,13
002686,亿利达,2022,0,0,1,0,0
002687,乔治白,2022,0,1,0,0,0
002688,金河生物,2022,0,0,0,0,0
002689,远大智能,2022,4,3,12,0,1
002690,美亚光电,2022,6,1,1,0,0
002691,冀凯股份,2022,2,0,0,0,1
002692,ST远程,2022,0,0,0,0,0
002693,双成药业,2022,0,0,1,0,0
002694,顾地科技,2022,0,0,0,0,0
002695,煌上煌,2022,0,0,0,0,0
002696,百洋股份,2022,0,0,0,0,0
002697,红旗连锁,2022,0,3,0,0,1
002698,博实股份,2022,20,2,2,1,3
002699,＊ST美盛,2022,0,1,0,0,11
002700,ST浩源,2022,0,0,1,0,0
002701,奥瑞金,2022,0,1,1,0,5
002702,海欣食品,2022,0,0,2,0,13
002703,浙江世宝,2022,0,0,5,0,0
002705,新宝股份,2022,0,0,0,0,0
002706,良信股份,2022,3,4,2,0,8
002707,众信旅游,2022,0,0,2,0,2
002708,光洋股份,2022,5,0,2,0,4
002709,天赐材料,2022,0,0,0,0,0
002712,思美传媒,2022,0,0,0,0,2
002713,东易日盛,2022,4,5,0,0,34
002714,牧原股份,2022,0,0,0,0,0
002715,登云股份,2022,0,0,0,0,0
002716,金贵银业,2022,0,0,0,0,0
002717,岭南股份,2022,0,0,0,0,0
002718,友邦吊顶,2022,0,0,1,0,2
002719,麦趣尔,2022,0,0,0,0,2
002721,金一文化,2022,0,0,0,0,0
002722,物产金轮,2022,0,0,0,0,4
002723,小崧股份,2022,0,0,0,0,1
002724,海洋王,2022,1,2,2,0,0
002725,跃岭股份,2022,0,0,0,0,0
002726,龙大美食,2022,0,0,0,0,0
002727,一心堂,2022,0,0,0,0,0
002728,特一药业,2022,0,0,0,0,2
002729,好利科技,2022,0,1,2,0,1
002730,电光科技,2022,3,3,6,0,0
002731,萃华珠宝,2022,0,0,0,0,0
002732,燕塘乳业,2022,0,0,0,0,0
002733,雄韬股份,2022,2,4,5,0,0
002734,利民股份,2022,0,0,0,0,0
002735,王子新材,2022,0,0,0,0,2
002736,国信证券,2022,0,0,0,0,0
002737,葵花药业,2022,0,0,0,0,7
002738,中矿资源,2022,0,0,0,0,0
002739,万达电影,2022,0,0,0,0,0
002740,ST爱迪尔,2022,0,0,0,1,0
002741,光华科技,2022,0,0,0,0,2
002742,ST三圣,2022,0,5,0,0,0
002743,富煌钢构,2022,0,0,0,0,0
002745,木林森,2022,0,0,0,0,0
002746,仙坛股份,2022,0,0,0,0,0
002747,埃斯顿,2022,0,0,0,0,0
002748,世龙实业,2022,0,1,0,0,0
002749,国光股份,2022,0,0,0,0,0
002750,龙津药业,2022,0,0,0,0,0
002751,＊ST易尚,2022,5,30,4,1,8
002752,昇兴股份,2022,0,0,0,0,0
002753,永东股份,2022,0,0,0,0,0
002755,奥赛康,2022,0,1,0,0,0
002756,永兴材料,2022,1,0,0,0,0
002757,南兴股份,2022,9,8,75,0,2
002758,浙农股份,2022,0,0,0,0,0
002759,天际股份,2022,0,0,0,0,0
002760,凤形股份,2022,0,0,1,0,0
002761,浙江建投,2022,0,0,0,0,0
002762,金发拉比,2022,0,3,0,0,5
002763,汇洁股份,2022,0,0,0,0,3
002765,蓝黛科技,2022,0,0,0,0,0
002766,索菱股份,2022,16,3,5,0,3
002767,先锋电子,2022,0,5,34,0,2
002768,国恩股份,2022,1,0,2,0,2
002769,普路通,2022,0,0,0,1,4
002771,真视通,2022,4,11,11,0,3
002772,众兴菌业,2022,0,0,0,0,0
002773,康弘药业,2022,0,0,0,0,0
002774,快意电梯,2022,1,1,9,0,0
002775,文科园林,2022,1,1,2,0,0
002776,ST柏龙,2022,0,0,0,0,5
002777,久远银海,2022,13,37,8,5,11
002778,中晟高科,2022,0,2,1,0,2
002779,中坚科技,2022,2,0,0,0,0
002780,三夫户外,2022,0,0,0,0,5
002781,＊ST奇信,2022,0,0,12,0,2
002782,可立克,2022,0,0,0,0,2
002783,凯龙股份,2022,0,0,0,0,0
002785,万里石,2022,0,0,0,0,8
002786,银宝山新,2022,0,0,0,0,0
002787,华源控股,2022,0,0,1,0,0
002788,鹭燕医药,2022,7,4,0,0,4
002789,建艺集团,2022,0,0,0,0,0
002790,瑞尔特,2022,0,0,0,0,7
002791,坚朗五金,2022,0,0,0,0,0
002792,通宇通讯,2022,0,0,4,0,0
002793,罗欣药业,2022,0,0,0,0,0
002795,永和智控,2022,0,1,3,0,0
002796,世嘉科技,2022,0,0,0,0,1
002797,第一创业,2022,0,0,0,0,0
002798,帝欧家居,2022,0,1,0,0,2
002799,环球印务,2022,5,10,3,7,2
002800,天顺股份,2022,3,3,3,0,0
002801,微光股份,2022,0,0,0,0,1
002802,洪汇新材,2022,0,0,0,0,2
002803,吉宏股份,2022,0,0,0,0,0
002805,丰元股份,2022,0,0,1,0,0
002806,华锋股份,2022,1,1,0,0,0
002807,江阴银行,2022,0,0,0,0,0
002808,恒久科技,2022,3,7,5,15,1
002809,红墙股份,2022,0,0,0,0,1
002810,山东赫达,2022,0,0,0,0,0
002811,郑中设计,2022,0,0,3,0,3
002812,恩捷股份,2022,0,0,0,0,0
002813,路畅科技,2022,15,2,3,0,1
002815,崇达技术,2022,2,0,1,0,2
002816,和科达,2022,0,0,0,0,0
002817,黄山胶囊,2022,0,0,0,0,0
002818,富森美,2022,0,0,0,0,20
002819,东方中科,2022,0,0,0,0,0
002820,桂发祥,2022,0,0,0,0,2
002821,凯莱英,2022,4,1,0,0,3
002822,ST中装,2022,0,0,0,0,0
002823,凯中精密,2022,0,0,0,0,0
002824,和胜股份,2022,0,0,0,0,13
002825,纳尔股份,2022,0,0,0,0,1
002826,易明医药,2022,0,0,0,0,1
002827,高争民爆,2022,0,0,0,0,0
002828,贝肯能源,2022,0,0,0,0,0
002829,星网宇达,2022,5,0,1,0,1
002830,名雕股份,2022,0,3,0,0,2
002831,裕同科技,2022,0,0,0,0,0
002832,比音勒芬,2022,1,2,0,0,0
002833,弘亚数控,2022,1,1,0,0,3
002835,同为股份,2022,24,12,13,0,1
002836,新宏泽,2022,0,0,0,0,0
002837,英维克,2022,0,4,9,0,1
002838,道恩股份,2022,0,0,0,0,0
002839,张家港行,2022,0,0,0,0,0
002840,华统股份,2022,0,0,0,0,0
002841,视源股份,2022,7,8,5,0,7
002842,翔鹭钨业,2022,0,0,2,0,0
002843,泰嘉股份,2022,0,0,3,0,12
002845,同兴达,2022,0,2,0,0,7
002846,英联股份,2022,0,0,0,0,0
002847,盐津铺子,2022,0,1,0,0,40
002848,高斯贝尔,2022,4,0,1,0,1
002849,威星智能,2022,2,2,37,0,1
002850,科达利,2022,0,0,0,0,0
002851,麦格米特,2022,0,0,0,0,0
002852,道道全,2022,1,1,2,0,7
002853,皮阿诺,2022,2,0,1,0,12
002855,捷荣技术,2022,2,7,4,0,12
002856,美芝股份,2022,0,0,0,0,0
002857,三晖电气,2022,1,0,6,0,13
002858,力盛体育,2022,22,18,2,0,4
002859,洁美科技,2022,1,1,2,0,3
002860,星帅尔,2022,0,0,0,0,0
002861,瀛通通讯,2022,3,4,2,0,4
002862,实丰文化,2022,1,1,0,0,1
002863,今飞凯达,2022,0,0,0,0,0
002864,盘龙药业,2022,0,0,0,0,0
002865,钧达股份,2022,0,0,0,0,0
002866,传艺科技,2022,0,0,0,0,1
002867,周大生,2022,0,0,0,0,0
002868,绿康生化,2022,0,0,0,0,0
002869,金溢科技,2022,17,16,10,1,38
002870,香山股份,2022,0,0,0,0,0
002871,伟隆股份,2022,0,0,0,0,0
002872,ST天圣,2022,0,0,0,0,0
002873,新天药业,2022,0,0,0,0,0
002875,安奈儿,2022,0,0,0,1,2
002876,三利谱,2022,0,5,0,0,1
002877,智能自控,2022,1,0,1,0,0
002878,元隆雅图,2022,0,2,0,0,15
002879,长缆科技,2022,0,0,0,0,0
002880,卫光生物,2022,0,0,0,0,0
002881,美格智能,2022,2,2,74,1,1
002882,金龙羽,2022,0,0,0,0,7
002883,中设股份,2022,3,2,4,1,30
002884,凌霄泵业,2022,0,0,0,0,0
002885,京泉华,2022,0,0,0,0,1
002886,沃特股份,2022,0,0,0,0,0
002887,绿茵生态,2022,1,0,3,0,0
002888,惠威科技,2022,0,0,0,0,0
002889,东方嘉盛,2022,5,7,7,0,11
002890,弘宇股份,2022,0,0,0,0,1
002891,中宠股份,2022,0,0,0,0,0
002892,科力尔,2022,8,1,2,0,32
002893,华通热力,2022,0,2,0,0,0
002895,川恒股份,2022,0,0,0,0,0
002896,中大力德,2022,3,1,1,0,0
002897,意华股份,2022,0,0,1,0,0
002898,赛隆药业,2022,0,0,0,0,0
002899,英派斯,2022,0,0,0,0,0
002900,哈三联,2022,0,0,0,0,0
002901,大博医疗,2022,0,0,0,0,0
002902,铭普光磁,2022,1,2,16,0,2
002903,宇环数控,2022,1,2,0,0,2
002905,金逸影视,2022,0,0,0,0,0
002906,华阳集团,2022,0,0,0,0,0
002907,华森制药,2022,0,0,0,0,0
002908,德生科技,2022,3,22,3,1,4
002909,集泰股份,2022,0,0,0,0,0
002910,庄园牧场,2022,0,0,0,0,8
002911,佛燃能源,2022,0,0,0,0,0
002912,中新赛克,2022,9,75,21,1,6
002913,奥士康,2022,8,7,6,1,0
002915,中欣氟材,2022,0,0,0,0,0
002916,深南电路,2022,5,0,4,0,4
002917,金奥博,2022,0,0,0,0,0
002918,蒙娜丽莎,2022,2,1,0,0,6
002919,名臣健康,2022,0,0,0,0,1
002920,德赛西威,2022,7,3,0,0,6
002921,联诚精密,2022,0,0,0,0,0
002922,伊戈尔,2022,0,0,1,0,3
002923,润都股份,2022,0,0,0,0,0
002925,盈趣科技,2022,0,0,0,0,0
002926,华西证券,2022,0,0,0,0,0
002927,泰永长征,2022,1,4,7,0,8
002928,华夏航空,2022,0,2,0,0,2
002929,润建股份,2022,0,0,0,0,0
002930,宏川智慧,2022,0,0,0,0,0
002931,锋龙股份,2022,0,0,0,0,0
002932,明德生物,2022,0,0,0,0,0
002933,新兴装备,2022,2,0,0,0,0
002935,天奥电子,2022,0,0,4,0,2
002936,郑州银行,2022,0,0,0,0,0
002937,兴瑞科技,2022,3,1,4,0,5
002938,鹏鼎控股,2022,9,2,7,0,3
002939,长城证券,2022,0,0,0,0,0
002940,昂利康,2022,0,1,0,0,2
002941,新疆交建,2022,0,0,0,0,0
002942,新农股份,2022,0,0,0,0,0
002943,宇晶股份,2022,4,5,0,0,1
002945,华林证券,2022,0,0,0,0,0
002946,新乳业,2022,0,0,0,0,0
002947,恒铭达,2022,1,0,3,0,5
002948,青岛银行,2022,0,0,0,0,0
002949,华阳国际,2022,10,2,1,0,0
002950,奥美医疗,2022,1,0,0,0,0
002951,金时科技,2022,0,0,0,0,0
002952,亚世光电,2022,1,0,1,0,0
002953,日丰股份,2022,0,0,1,0,0
002955,鸿合科技,2022,0,0,0,0,0
002956,西麦食品,2022,0,0,0,0,4
002957,科瑞技术,2022,0,0,0,0,0
002958,青农商行,2022,0,0,0,0,0
002959,小熊电器,2022,0,1,0,0,25
002960,青鸟消防,2022,0,0,0,0,0
002961,瑞达期货,2022,0,0,0,0,0
002962,五方光电,2022,4,1,2,0,5
002963,豪尔赛,2022,8,14,21,4,0
002965,祥鑫科技,2022,0,0,0,0,0
002966,苏州银行,2022,0,0,0,0,0
002967,广电计量,2022,0,0,0,0,0
002968,新大正,2022,0,0,0,0,0
002969,嘉美包装,2022,0,0,0,0,7
002970,锐明技术,2022,0,0,0,0,0
002971,和远气体,2022,0,0,0,0,0
002972,科安达,2022,5,6,3,1,1
002973,侨银股份,2022,0,0,0,0,0
002975,博杰股份,2022,5,29,7,0,1
002976,瑞玛精密,2022,0,0,0,0,0
002977,天箭科技,2022,0,0,0,0,0
002978,安宁股份,2022,0,4,0,0,0
002979,雷赛智能,2022,0,2,4,0,2
002980,华盛昌,2022,0,0,0,0,0
002981,朝阳科技,2022,2,0,0,0,0
002982,湘佳股份,2022,0,0,1,0,9
002983,芯瑞达,2022,4,2,3,0,2
002984,森麒麟,2022,0,0,0,0,0
002985,北摩高科,2022,0,0,0,0,0
002986,宇新股份,2022,0,2,0,0,0
002987,京北方,2022,15,20,10,10,15
002988,豪美新材,2022,0,0,0,0,0
002989,中天精装,2022,0,0,0,0,0
002990,盛视科技,2022,61,22,27,1,29
002991,甘源食品,2022,0,0,0,0,15
002992,宝明科技,2022,0,0,0,0,0
002993,奥海科技,2022,0,0,0,0,0
002995,天地在线,2022,16,15,2,2,7
002996,顺博合金,2022,2,0,4,0,0
002997,瑞鹄模具,2022,0,0,0,0,0
002998,优彩资源,2022,0,0,0,0,1
002999,天禾股份,2022,0,0,0,0,0
003000,劲仔食品,2022,0,0,0,0,13
003001,中岩大地,2022,2,1,7,0,2
003002,壶化股份,2022,0,0,0,0,0
003003,天元股份,2022,0,0,0,0,0
003004,声迅股份,2022,24,13,13,0,1
003005,竞业达,2022,19,81,24,1,0
003006,百亚股份,2022,0,0,0,0,7
003007,直真科技,2022,9,7,8,0,1
003008,开普检测,2022,0,0,0,0,10
003009,中天火箭,2022,0,0,0,0,0
003010,若羽臣,2022,0,0,0,0,0
003011,海象新材,2022,0,0,0,0,1
003012,东鹏控股,2022,0,0,0,0,0
003013,地铁设计,2022,3,8,7,0,0
003015,日久光电,2022,1,1,0,0,0
003016,欣贺股份,2022,6,6,4,0,13
003017,大洋生物,2022,0,0,0,0,0
003018,金富科技,2022,0,0,0,0,0
003019,宸展光电,2022,9,0,4,0,3
003020,立方制药,2022,0,0,0,0,1
003021,兆威机电,2022,2,3,2,0,34
003022,联泓新科,2022,0,0,0,0,0
003023,彩虹集团,2022,0,0,0,0,13
003025,思进智能,2022,0,0,1,0,0
003026,中晶科技,2022,1,1,2,0,0
003027,同兴环保,2022,0,0,0,0,0
003028,振邦智能,2022,8,6,5,0,2
003029,吉大正元,2022,4,5,16,7,4
003030,祖名股份,2022,0,0,2,0,2
003031,中瓷电子,2022,2,1,4,0,0
003032,传智教育,2022,14,16,3,2,0
003033,征和工业,2022,0,1,0,0,1
003035,南网能源,2022,0,0,0,0,0
003036,泰坦股份,2022,0,0,0,0,0
003037,三和管桩,2022,0,0,0,0,0
003038,鑫铂股份,2022,0,0,0,0,0
003039,顺控发展,2022,0,0,0,0,0
003040,楚天龙,2022,4,7,10,0,7
003041,真爱美家,2022,0,1,1,0,1
003042,中农联合,2022,1,0,0,0,1
003043,华亚智能,2022,0,1,1,0,1
003816,中国广核,2022,0,0,0,0,0
200054,建车B,2022,0,0,0,0,0
200152,＊ST山航B,2022,1,0,0,0,1
200468,宁通信B,2022,0,1,7,0,0
200512,闽灿坤B,2022,0,0,0,0,2
200706,瓦轴B,2022,0,0,0,0,0
200771,杭汽轮B,2022,0,0,1,0,0
200992,中鲁B,2022,0,0,0,0,0
300001,特锐德,2022,0,0,0,0,0
300002,神州泰岳,2022,0,0,0,0,0
300003,乐普医疗,2022,0,0,0,0,0
300004,南风股份,2022,0,0,0,0,0
300005,探路者,2022,0,0,0,0,0
300006,莱美药业,2022,0,0,1,0,0
300007,汉威科技,2022,0,0,0,0,0
300008,天海防务,2022,1,0,0,0,1
300009,安科生物,2022,0,0,0,0,0
300010,＊ST豆神,2022,3,5,5,0,5
300011,鼎汉技术,2022,18,18,7,0,0
300012,华测检测,2022,0,0,0,0,0
300013,新宁物流,2022,2,2,6,1,1
300014,亿纬锂能,2022,0,0,0,0,0
300015,爱尔眼科,2022,0,0,0,0,0
300016,北陆药业,2022,0,0,0,0,0
300017,网宿科技,2022,8,10,16,0,6
300018,中元股份,2022,3,0,14,0,20
300019,硅宝科技,2022,0,0,0,0,2
300020,银江技术,2022,9,17,33,1,19
300021,大禹节水,2022,0,0,0,0,0
300022,吉峰科技,2022,0,0,1,0,1
300024,机器人,2022,0,0,0,0,0
300025,华星创业,2022,2,14,7,0,0
300026,红日药业,2022,0,0,0,0,0
300027,华谊兄弟,2022,0,0,0,0,0
300029,ST天龙,2022,0,0,0,0,0
300030,阳普医疗,2022,0,0,0,0,0
300031,宝通科技,2022,0,0,0,0,0
